acq_date,year,quarter,month_num,month_name,week,is_dry_season,datetime,province,latitude,longitude,frp,brightness,conf_label,daynight,dist_school_km,schools_5km,prov_pop,intensity_score,exposure_score,risk_score,risk_tier
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.52254,112.77886,7.42,337.58,Nominal,D,4.12777654321482,5,4395983,0.4440303639401618,0.5142102521601605,0.4826293024611611,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.75097,114.24937,2.86,330.58,Nominal,D,5.8218444341297735,0,3553143,0.36617066393166786,0.29407000522202487,0.3265153016413642,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.71681,114.02441,5.39,340.09,Nominal,D,14.082309021129493,0,3553143,0.422759328688169,0.1679188207596602,0.2825970493274892,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.71629,114.02104,4.93,330.38,Nominal,D,13.74238768036976,0,3553143,0.40393580674633667,0.1700228454865007,0.2752836780534269,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.54161,112.87132,5.87,338.62,Nominal,D,2.585098285912541,4,4395983,0.42732424849460526,0.5836733347410089,0.5133162459301273,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.41388,112.03086,6.62,334.91,Nominal,D,1.9972475858252754,4,4395983,0.4318337869271214,0.6208703753708902,0.5358039105711943,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.60002,113.22158,3.45,346.96,Nominal,D,3.5500705174111493,2,4395983,0.3993594685231584,0.5041990737587972,0.4570212514027598,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.54721,112.87492,14.35,339.01,Nominal,D,3.3180285363288604,4,4395983,0.4989989488170842,0.543021339556837,0.5232112637239482,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.54649,112.87017,14.35,328.34,Nominal,D,2.939576149743582,4,4395983,0.48558347135441626,0.5632678692825487,0.528309890214889,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.18259,110.48055,1.81,331.21,Nominal,D,1.7103807865687604,6,4395983,0.3388518640670007,0.658553047383431,0.5146875148910374,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.22385,110.69482,7.66,350.74,Nominal,D,1.9848493743291185,4,4395983,0.46306503318155046,0.6217029417673593,0.5503158829037453,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.61492,113.18359,3.58,341.41,Nominal,D,1.0408476784815504,1,4395983,0.39493099856866354,0.6428686328954163,0.5312966974483776,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.79286,114.23193,3.6,343.41,Nominal,D,5.6089223777580015,0,3553143,0.39783142412100203,0.30085925163487337,0.3444967292536313,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.62975,113.17912,2.78,329.39,Nominal,D,2.6393759607817406,2,4395983,0.3628200936533932,0.553308927849295,0.4675889524611392,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.64196,113.19119,3.47,343.37,Nominal,D,2.6767050859707204,2,4395983,0.3952427873788533,0.5511152424001884,0.4809726376405876,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.61134,112.99439,8.93,339.71,Nominal,D,4.761878730640506,1,4395983,0.46131367286214975,0.42974561550516577,0.44395124131580854,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.60748,112.96962,2.4,332.71,Nominal,D,5.349660071872019,0,4395983,0.35761334051711036,0.37151591863880806,0.36525975848404413,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.45591,111.99493,7.54,347.26,Nominal,D,1.5570111105615092,4,4395983,0.45745409575323015,0.6517354124264775,0.5643088199235162,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.79891,114.16365,11.53,367.0,High,D,13.223721333382558,0,3553143,0.6162176638582899,0.1735219711369172,0.372735032861535,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.61634,112.99368,5.11,334.62,Nominal,D,4.202486496045379,1,4395983,0.4119144586218785,0.45258190149674526,0.43428155220305525,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.46053,111.9941,17.77,354.81,Nominal,D,1.15600103360231,4,4395983,0.5366743644512975,0.6823160867053264,0.6167773116910134,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.26259,110.72134,3.2,333.54,Nominal,D,6.942001430954618,0,4395983,0.37736686945526177,0.3247370360629481,0.3484204610894893,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.61161,112.93078,4.29,329.32,Nominal,D,7.290625086860397,0,4395983,0.3924909092468195,0.3163360608017584,0.3506057426020359,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.59501,112.82462,4.89,335.1,Nominal,D,3.1827967004520583,3,4395983,0.4092710221938416,0.5382228070892352,0.48019450388630813,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.65583,113.18053,2.06,335.56,Nominal,D,2.9160265762537194,1,4395983,0.35186772143864165,0.5158872522125183,0.4420784633642738,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.55084,112.47898,3.77,329.18,Nominal,D,2.5351918531273157,6,4395983,0.38315315920574666,0.6045443232581917,0.5049182994345915,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.61125,112.99177,13.39,343.29,Nominal,D,4.715784117965573,1,4395983,0.4986619408589581,0.43153227602280764,0.4617406251990753,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.60854,112.97339,8.29,340.16,Nominal,D,5.11745296242908,0,4395983,0.45598054940514043,0.3796692219175721,0.4140093192869778,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.5921,112.828,7.7,330.66,Nominal,D,3.215419793346192,4,4395983,0.43822631992924566,0.5483601921779716,0.49879994966604496,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.79503,114.16249,5.78,367.0,High,D,13.333251057675566,0,3553143,0.5618390341161752,0.17275251118429152,0.3478414465036392,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.612,112.92806,4.25,332.25,Nominal,D,6.986253203489851,0,4395983,0.395502764837266,0.32363793994044443,0.35597711114401415,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.23363,110.38423,7.03,341.71,Nominal,D,1.1175640965501907,7,4395983,0.4450238630757316,0.7103541938915828,0.5909555450244498,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.23307,110.38049,7.23,339.41,Nominal,D,1.4848013415441021,6,4395983,0.44431034645428147,0.674942760776258,0.5711581743313686,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.80046,114.16177,5.78,341.79,Nominal,D,13.443850775167117,0,3553143,0.43014229688090266,0.17199245076853126,0.2881598815190984,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.22637,110.27908,5.0,333.49,Nominal,D,3.7822014802683865,3,4395983,0.4088851109681916,0.5083349895691187,0.46358254419870154,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.22581,110.2754,6.71,338.31,Nominal,D,3.423575897312071,3,4395983,0.4371482914885406,0.5257848284206931,0.4858983868012245,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.24158,110.35249,4.69,340.35,Nominal,D,1.1797173293374006,6,4395983,0.4128131018179715,0.6983186554845348,0.5698411563345813,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.24908,110.37431,3.19,335.76,Nominal,D,1.207130798317644,6,4395983,0.37994702515704226,0.6961593949715641,0.5538638285550294,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.24572,110.35191,3.84,341.74,Nominal,D,1.3335783894675108,6,4395983,0.4002348817522635,0.6863513932029349,0.5575989630501328,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.25063,110.3284,4.17,335.05,Nominal,D,1.3145815831442862,8,4395983,0.3976636137913041,0.7011639996523886,0.5645888260149006,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.25007,110.32469,4.51,336.53,Nominal,D,1.6922889691287872,8,4395983,0.40516391142435637,0.6731953173049302,0.552581184658672,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.24283,110.27668,5.6,345.73,Nominal,D,3.313495720636639,5,4395983,0.4327136213859887,0.5529434796308742,0.4988400434206758,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.15021,109.66256,7.56,335.39,Nominal,D,2.117424740343882,1,4395983,0.4427369670346458,0.5642144732514845,0.5095495954539071,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.29947,110.62369,5.86,341.57,Nominal,D,1.8382941606639431,5,4395983,0.43090432980239,0.6413910750469011,0.5466720396868712,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.73856,113.49586,7.11,346.69,Nominal,D,11.495321026764948,0,4395983,0.4521630153472215,0.25017635437111924,0.34107035181036527,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.30842,110.65433,6.69,341.04,Nominal,D,0.7855744946793086,5,4395983,0.4403507603911434,0.7225173299252609,0.595542373634908,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.91326,114.61347,6.38,351.01,Nominal,D,4.58196672175117,1,3553143,0.4492428262205197,0.3748236504837772,0.40831227956531135,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.30269,110.55978,4.35,331.97,Nominal,D,0.587531075487305,3,4395983,0.39682139275031436,0.7182354086182668,0.5735991014776882,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.75497,113.49935,7.04,349.67,Nominal,D,10.064555296790104,0,4395983,0.4551422323626161,0.2667995961392348,0.35155378243975643,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.30689,110.5592,4.35,344.83,Nominal,D,0.11715626488171864,3,4395983,0.412990374959303,0.762088479424241,0.604994332415019,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.92944,114.60705,5.47,327.18,Nominal,D,3.612120871677514,1,3553143,0.4076291202271727,0.4176310282799132,0.41313016965618,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN TIMUR,0.93504,114.60625,5.47,349.76,Nominal,D,3.332134898056734,1,3553143,0.43601913720065355,0.43161426853562657,0.4335964594348887,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.28751,110.37626,3.44,334.81,Nominal,D,1.5141279576028968,4,4395983,0.38388397789750617,0.6548897644970756,0.5329371605272694,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.3416,110.67343,2.57,335.22,Nominal,D,2.7460491777829334,3,4395983,0.365089216472672,0.562370853666865,0.47359411692947817,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.29293,110.3564,3.31,339.34,Nominal,D,1.268928392250808,3,4395983,0.3869483948838658,0.661596949450009,0.5380050998952446,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.34583,110.6728,8.55,345.73,Nominal,D,2.9728871640861625,3,4395983,0.465427775591155,0.5495657594632677,0.511703666720817,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.28679,110.28889,8.73,354.39,Nominal,D,1.7521162438554156,8,4395983,0.4779694062906338,0.6689558314244526,0.5830119401142342,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.33872,110.54296,7.63,348.42,Nominal,D,0.6947854230846452,4,4395983,0.4598408145520926,0.7206584894365357,0.6032905357385363,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.31991,110.42134,2.76,330.29,Nominal,D,2.2848501803499293,3,4395983,0.3634819451511948,0.5902675722431275,0.48821404005175784,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.26103,110.04043,3.72,332.04,Nominal,D,2.072311713655718,8,4395983,0.38581603694561983,0.6471085906531489,0.5295269414847608,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.28601,110.12118,4.38,335.78,Nominal,D,0.8295026249594871,7,4395983,0.4021068531317099,0.7340671229772134,0.5846850015467369,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.35612,110.51695,4.18,338.65,Nominal,D,1.7036839042330831,6,4395983,0.40236102080350944,0.6590290416869308,0.5435284322893912,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.35194,110.49018,17.28,350.95,Nominal,D,2.0066419737768397,4,4395983,0.529478987768976,0.6202408955094125,0.5793980370262161,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.34913,110.49082,7.97,354.88,Nominal,D,1.7807029921333855,4,4395983,0.47138443414850506,0.63571287262714,0.5617650753117543,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.3573,110.51704,4.06,331.53,Nominal,D,1.5773965973504747,6,4395983,0.39133366308617024,0.668125571140738,0.5435692125161825,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.35331,110.49021,7.97,336.79,Nominal,D,1.9058403929381347,4,4395983,0.4486397305590334,0.6270573375694236,0.546769414414748,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.46869,111.17686,3.07,334.54,Nominal,D,2.8703967970272766,8,4395983,0.37584024724353293,0.5983724623409461,0.4982329655471102,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.41383,110.78024,2.3,332.79,Nominal,D,0.2767496236778378,3,4395983,0.355070651122517,0.7467449194483722,0.5704914987017374,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.3311,110.19975,3.32,330.12,Nominal,D,2.55597921148629,6,4395983,0.375561212651614,0.6032949481017715,0.5008147671492007,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.39808,110.6174,3.83,331.25,Nominal,D,4.172293091258727,2,4395983,0.3868625902005245,0.47543516032786515,0.4355775037705618,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.79274,113.14262,7.14,349.28,Nominal,D,2.5239284462938096,5,4395983,0.4557463720930216,0.59703186349628,0.5334533923648137,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.38233,110.42767,4.06,335.05,Nominal,D,0.9532836301578326,3,4395983,0.395759387609937,0.6868760291055505,0.5558735404325245,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.38176,110.4239,4.06,333.74,Nominal,D,1.109382552401798,3,4395983,0.3941123139945578,0.6741750533316094,0.5481468206299362,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.41555,110.61883,6.2,342.63,Nominal,D,3.1414461193895944,1,4395983,0.43652022373169674,0.503585820831529,0.4734063021366045,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.34738,110.14136,4.1,332.79,Nominal,D,1.5393210129258699,6,4395983,0.393615064699646,0.670913555297395,0.546129234528408,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.35147,110.14079,4.1,341.59,Nominal,D,1.4942153189775207,5,4395983,0.4046793760090628,0.6660522980323111,0.5484344831218494,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.42169,110.57412,30.39,341.31,Nominal,D,2.512839703635752,8,4395983,0.5652321833268117,0.6192484457177005,0.5949411276418006,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.42113,110.57044,9.55,333.34,Nominal,D,2.326370190589957,8,4395983,0.45866726719374185,0.6307423820996174,0.5533085803919735,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.35556,110.14023,7.61,341.08,Nominal,D,1.5876613615721027,6,4395983,0.4504067365434923,0.6673775870963182,0.5697407043475465,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.42589,110.57347,30.39,354.74,Nominal,D,2.777520635074375,6,4395983,0.5821178311547058,0.5902974575030964,0.5866166256463207,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.42533,110.5698,9.55,336.74,Nominal,D,2.368430811977235,8,4395983,0.4629421147451075,0.6281122089004034,0.5537856665305203,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.36186,110.15415,10.44,347.67,Nominal,D,3.285122292480417,5,4395983,0.4838556095263138,0.5544101686996988,0.5226606170716757,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.35965,110.13963,7.61,343.71,Nominal,D,1.7939221482019627,6,4395983,0.45371345685528397,0.6526684512992904,0.5631387037994875,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.37316,110.2007,8.94,341.34,Nominal,D,4.264625687658102,3,4395983,0.4634522074784617,0.48675117142440116,0.47626663764872845,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.80194,112.9668,3.61,341.25,Nominal,D,1.256295429642571,5,4395983,0.3953079147079692,0.6841248114994128,0.5541572079432633,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.36946,110.14919,5.03,336.08,Nominal,D,3.075420657304773,5,4395983,0.4125831513662397,0.5655121061461653,0.4966940764951988,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.81461,112.98267,1.26,329.17,Nominal,D,1.0511191100536499,6,4395983,0.3170005256762324,0.7086074129426776,0.5323843136727773,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.52589,111.08195,8.83,342.98,Nominal,D,1.4632691030586769,6,4395983,0.46452887743862337,0.6765462145506187,0.5811384128502208,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.46834,110.70916,4.86,336.38,Nominal,D,1.7712726571490804,2,4395983,0.4104282405807489,0.6092286123766655,0.5197684450685031,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.38959,110.19841,3.03,336.99,Nominal,D,4.7721671178544876,2,4395983,0.37804614518808,0.4508955578611844,0.41811332215828745,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.83577,113.05311,6.9,367.0,High,D,2.2869419205311012,3,4395983,0.5753760049027559,0.5901351510995693,0.5834935353110033,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.47377,110.71621,2.37,330.04,Nominal,D,2.714126742920249,2,4395983,0.35347159803506567,0.5489324965298945,0.46097509220722155,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.82421,112.91288,5.82,332.95,Nominal,D,2.355768275945638,14,4395983,0.4195485365417788,0.6560470674282595,0.5496227285293432,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.81806,112.87346,8.57,336.84,Nominal,D,1.18137681089446,5,4395983,0.45443554324078517,0.6899960140616074,0.5839938021922374,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.4555,110.45963,3.04,336.18,Nominal,D,2.697806774487533,2,4395983,0.3772471634188117,0.5498824060075859,0.47219654684263757,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.57701,111.2088,2.66,339.32,Nominal,D,0.7712258860349637,3,4395983,0.37244868621730565,0.7021988473917832,0.5538112748632683,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.50709,110.76224,7.88,337.71,Nominal,D,1.3345339279158173,4,4395983,0.4489035748034159,0.6683980250025028,0.5696255224129138,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.45247,110.45963,2.77,332.27,Nominal,D,2.5035500459719717,2,4395983,0.3662065895830364,0.5614305270571639,0.4735797551938066,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.82438,112.91017,4.47,330.23,Nominal,D,2.4466412083869105,14,4395983,0.3965977447162079,0.6504252786253075,0.5362028883662128,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.81937,112.87631,5.39,336.78,Nominal,D,1.5243744660681726,4,4395983,0.41859763886610424,0.6541336013706291,0.548142418243593,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.50598,110.76223,7.86,336.67,Nominal,D,1.4491547262546065,4,4395983,0.44739632805745,0.6597208396127885,0.5641748094128862,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.58127,111.20861,10.05,339.59,Nominal,D,0.5091801312445177,3,4395983,0.4706253930575337,0.7252567342601914,0.6106726307189955,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.58063,111.20435,11.0,334.73,Nominal,D,0.8450812638863067,3,4395983,0.4718175764225524,0.6959155047251607,0.595071436988987,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.48694,110.57614,5.48,340.4,Nominal,D,2.0582766604098084,3,4395983,0.4243874794882464,0.6049442144472571,0.5236936837157022,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.49231,110.58324,11.42,340.42,Nominal,D,1.2342812979613387,3,4395983,0.48201766865949514,0.6642944073255452,0.5822698749258227,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.48252,110.51775,2.61,335.23,Nominal,D,3.5027942278196083,4,4395983,0.3660883524592531,0.5336797351354756,0.4582636129311755,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.5849,111.14274,8.4,339.65,Nominal,D,2.695765855567946,4,4395983,0.45638157524001577,0.577146776440407,0.522802435900231,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.87687,113.05644,7.24,345.76,Nominal,D,5.568907766866639,0,4395983,0.4524017733909177,0.36415753454747435,0.40386744202702385,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.87643,113.05354,7.24,356.05,Nominal,D,5.636441246089845,0,4395983,0.4653394737743153,0.3619552151636484,0.40847813153844853,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.86889,112.96918,1.81,327.93,Nominal,D,1.8888831931773016,7,4395983,0.3347278934880363,0.6531936597114868,0.5098840649109341,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.50917,110.58073,7.75,340.98,Nominal,D,0.7942502443472639,3,4395983,0.45170915128671285,0.7002300539478992,0.5883956477503653,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.88607,113.04921,2.43,339.13,Nominal,D,6.810924160702646,0,4395983,0.36646309462401794,0.32805031389726647,0.34533606522430466,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.88563,113.04631,2.43,327.93,Nominal,D,6.896643304119859,0,4395983,0.3523812438665783,0.3258737518606363,0.3378021232633102,Rendah
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.61394,111.18631,2.19,330.69,Nominal,D,2.2762585132099415,5,4395983,0.34942855546474305,0.6123585478961848,0.4940400513020361,Sedang
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.88936,112.93565,7.99,334.89,Nominal,D,1.2666006547742052,15,4395983,0.4464480459228972,0.735445506960466,0.6053966494935601,Tinggi
2024-08-31,2024,3,8,Aug,35,1,2024-08-31 06:23:00,KALIMANTAN BARAT,0.62666,111.21072,8.44,342.98,Nominal,D,2.06206942437173,4,4395983,0.4609443910024058,0.6165509051085372,0.546527973760778,Sedang
