province,date,year,quarter,month_num,month_name,week,count,surge,is_dry_season,clim_RR,clim_Tavg,clim_RH,clim_ss,lag_1,lag_7,roll_7_mean,roll_14_mean,roll_7_max,surge_lag_1,surge_roll_7
KALIMANTAN TIMUR,2024-11-27,2024,4,11,Nov,48,28,1,0,8.322368421052632,27.53340471092077,85.19807280513919,3.9339323467230445,4.0,7.0,7.714285714285714,11.214285714285714,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-11-28,2024,4,11,Nov,48,4,0,0,8.322368421052632,27.53340471092077,85.19807280513919,3.9339323467230445,28.0,28.0,10.714285714285714,11.642857142857142,28.0,1.0,0.2857142857142857
KALIMANTAN TIMUR,2024-11-29,2024,4,11,Nov,48,4,0,0,8.322368421052632,27.53340471092077,85.19807280513919,3.9339323467230445,4.0,9.0,7.285714285714286,11.357142857142858,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-11-30,2024,4,11,Nov,48,3,0,0,8.322368421052632,27.53340471092077,85.19807280513919,3.9339323467230445,4.0,1.0,6.571428571428571,10.571428571428571,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-12-01,2024,4,12,Dec,48,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,3.0,2.0,6.857142857142857,8.071428571428571,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-12-02,2024,4,12,Dec,49,6,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,3.0,6.571428571428571,7.0,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-12-03,2024,4,12,Dec,49,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,6.0,4.0,7.0,7.357142857142857,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-12-04,2024,4,12,Dec,49,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,28.0,6.428571428571429,7.071428571428571,28.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2024-12-05,2024,4,12,Dec,49,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,4.0,2.4285714285714284,6.571428571428571,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-06,2024,4,12,Dec,49,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,4.0,1.8571428571428572,4.571428571428571,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-07,2024,4,12,Dec,49,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,3.0,1.2857142857142858,3.9285714285714284,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-08,2024,4,12,Dec,49,3,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.8571428571428571,3.857142857142857,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-09,2024,4,12,Dec,50,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,3.0,6.0,1.2857142857142858,3.9285714285714284,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-10,2024,4,12,Dec,50,1,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.42857142857142855,3.7142857142857144,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-11,2024,4,12,Dec,50,1,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,1.0,0.0,0.5714285714285714,3.5,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-12,2024,4,12,Dec,50,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,1.0,0.0,0.7142857142857143,1.5714285714285714,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-13,2024,4,12,Dec,50,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.7142857142857143,1.2857142857142858,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-14,2024,4,12,Dec,50,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.7142857142857143,1.0,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-15,2024,4,12,Dec,50,1,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,3.0,0.7142857142857143,0.7857142857142857,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-16,2024,4,12,Dec,51,2,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,1.0,0.0,0.42857142857142855,0.8571428571428571,1.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-17,2024,4,12,Dec,51,6,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,2.0,1.0,0.7142857142857143,0.5714285714285714,2.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-18,2024,4,12,Dec,51,3,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,6.0,1.0,1.4285714285714286,1.0,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-19,2024,4,12,Dec,51,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,3.0,0.0,1.7142857142857142,1.2142857142857142,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-20,2024,4,12,Dec,51,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,1.7142857142857142,1.2142857142857142,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-21,2024,4,12,Dec,51,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,1.7142857142857142,1.2142857142857142,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-22,2024,4,12,Dec,51,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,1.0,1.7142857142857142,1.2142857142857142,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-23,2024,4,12,Dec,52,1,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,2.0,1.5714285714285714,1.0,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-24,2024,4,12,Dec,52,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,1.0,6.0,1.4285714285714286,1.0714285714285714,6.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-25,2024,4,12,Dec,52,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,3.0,0.5714285714285714,1.0,3.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-26,2024,4,12,Dec,52,1,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.14285714285714285,0.9285714285714286,1.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-27,2024,4,12,Dec,52,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,1.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-28,2024,4,12,Dec,52,0,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-29,2024,4,12,Dec,52,5,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,0.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-30,2024,4,12,Dec,1,9,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,5.0,1.0,1.0,1.2857142857142858,5.0,0.0,0.0
KALIMANTAN TIMUR,2024-12-31,2024,4,12,Dec,1,3,0,0,9.706343713956171,27.348140495867767,85.2396694214876,3.350309917355372,9.0,0.0,2.142857142857143,1.7857142857142858,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-01,2025,1,1,Jan,1,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,3.0,0.0,2.5714285714285716,1.5714285714285714,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-02,2025,1,1,Jan,1,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,1.0,2.7142857142857144,1.4285714285714286,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-03,2025,1,1,Jan,1,5,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,0.0,2.7142857142857144,1.5,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-04,2025,1,1,Jan,1,2,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,5.0,0.0,3.4285714285714284,1.8571428571428572,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-05,2025,1,1,Jan,1,4,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,2.0,5.0,3.7142857142857144,2.0,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-06,2025,1,1,Jan,2,3,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,4.0,9.0,3.5714285714285716,2.2857142857142856,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-07,2025,1,1,Jan,2,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,3.0,3.0,2.7142857142857144,2.4285714285714284,5.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-08,2025,1,1,Jan,2,8,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,1.0,2.4285714285714284,2.5,5.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-09,2025,1,1,Jan,2,5,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,8.0,1.0,3.4285714285714284,3.0714285714285716,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-10,2025,1,1,Jan,2,12,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,5.0,5.0,4.0,3.357142857142857,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-11,2025,1,1,Jan,2,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,12.0,2.0,5.0,4.214285714285714,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-12,2025,1,1,Jan,2,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,4.0,4.857142857142857,4.285714285714286,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-13,2025,1,1,Jan,3,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,3.0,4.428571428571429,4.0,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-14,2025,1,1,Jan,3,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,1.0,4.0,3.357142857142857,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-15,2025,1,1,Jan,3,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,8.0,3.857142857142857,3.142857142857143,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-16,2025,1,1,Jan,3,3,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,5.0,2.857142857142857,3.142857142857143,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-17,2025,1,1,Jan,3,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,3.0,12.0,2.5714285714285716,3.2857142857142856,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-18,2025,1,1,Jan,3,3,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,1.0,1.0,3.0,3.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-19,2025,1,1,Jan,3,11,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,3.0,1.0,1.2857142857142858,3.0714285714285716,3.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-20,2025,1,1,Jan,4,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,11.0,0.0,2.7142857142857144,3.5714285714285716,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-21,2025,1,1,Jan,4,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,0.0,2.7142857142857144,3.357142857142857,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-22,2025,1,1,Jan,4,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,1.0,2.7142857142857144,3.2857142857142856,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-23,2025,1,1,Jan,4,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,3.0,2.5714285714285716,2.7142857142857144,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-24,2025,1,1,Jan,4,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,1.0,2.142857142857143,2.357142857142857,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-25,2025,1,1,Jan,4,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,3.0,2.0,1.5,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-26,2025,1,1,Jan,4,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,11.0,1.7142857142857142,1.5,11.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-27,2025,1,1,Jan,5,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,0.0,0.14285714285714285,1.4285714285714286,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-28,2025,1,1,Jan,5,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,0.0,0.14285714285714285,1.4285714285714286,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-29,2025,1,1,Jan,5,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,0.0,0.14285714285714285,1.4285714285714286,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-30,2025,1,1,Jan,5,1,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,0.0,0.0,0.14285714285714285,1.3571428571428572,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-01-31,2025,1,1,Jan,5,0,0,0,8.99409638554217,27.045164718384697,85.58979808714133,3.2835616438356166,1.0,0.0,0.2857142857142857,1.2142857142857142,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-01,2025,1,2,Feb,5,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,1.0,0.2857142857142857,1.1428571428571428,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-02,2025,1,2,Feb,5,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,0.0,0.14285714285714285,0.9285714285714286,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-03,2025,1,2,Feb,6,2,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-04,2025,1,2,Feb,6,5,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,2.0,0.0,0.42857142857142855,0.2857142857142857,2.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-05,2025,1,2,Feb,6,6,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,5.0,0.0,1.1428571428571428,0.6428571428571429,5.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-06,2025,1,2,Feb,6,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,6.0,1.0,2.0,1.0714285714285714,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-07,2025,1,2,Feb,6,3,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,0.0,1.8571428571428572,1.0714285714285714,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-08,2025,1,2,Feb,6,4,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,3.0,0.0,2.2857142857142856,1.2857142857142858,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-09,2025,1,2,Feb,6,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,4.0,0.0,2.857142857142857,1.5,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-10,2025,1,2,Feb,7,4,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,2.0,2.857142857142857,1.5,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-11,2025,1,2,Feb,7,2,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,4.0,5.0,3.142857142857143,1.7857142857142858,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-12,2025,1,2,Feb,7,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,2.0,6.0,2.7142857142857144,1.9285714285714286,6.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-13,2025,1,2,Feb,7,3,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,0.0,1.8571428571428572,1.9285714285714286,4.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-14,2025,1,2,Feb,7,3,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,3.0,3.0,2.2857142857142856,2.0714285714285716,4.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-15,2025,1,2,Feb,7,13,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,3.0,4.0,2.2857142857142856,2.2857142857142856,4.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-16,2025,1,2,Feb,7,40,1,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,13.0,0.0,3.5714285714285716,3.2142857142857144,13.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-17,2025,1,2,Feb,8,3,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,40.0,4.0,9.285714285714286,6.071428571428571,40.0,1.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-18,2025,1,2,Feb,8,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,3.0,2.0,9.142857142857142,6.142857142857143,40.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-19,2025,1,2,Feb,8,10,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,0.0,8.857142857142858,5.785714285714286,40.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-20,2025,1,2,Feb,8,4,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,10.0,3.0,10.285714285714286,6.071428571428571,40.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-21,2025,1,2,Feb,8,2,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,4.0,3.0,10.428571428571429,6.357142857142857,40.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-22,2025,1,2,Feb,8,0,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,2.0,13.0,10.285714285714286,6.285714285714286,40.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-23,2025,1,2,Feb,8,2,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,0.0,40.0,8.428571428571429,6.0,40.0,0.0,0.14285714285714285
KALIMANTAN TIMUR,2025-02-24,2025,1,2,Feb,9,1,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,2.0,3.0,3.0,6.142857142857143,10.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-25,2025,1,2,Feb,9,1,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,1.0,0.0,2.7142857142857144,5.928571428571429,10.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-26,2025,1,2,Feb,9,3,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,1.0,10.0,2.857142857142857,5.857142857142857,10.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-27,2025,1,2,Feb,9,3,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,3.0,4.0,1.8571428571428572,6.071428571428571,4.0,0.0,0.0
KALIMANTAN TIMUR,2025-02-28,2025,1,2,Feb,9,1,0,0,8.053280839895013,27.22789598108747,84.28841607565012,3.9704784130688444,3.0,2.0,1.7142857142857142,6.071428571428571,3.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-01,2025,1,3,Mar,9,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,1.0,0.0,1.5714285714285714,5.928571428571429,3.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-02,2025,1,3,Mar,9,8,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,2.0,1.5714285714285714,5.0,3.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-03,2025,1,3,Mar,10,8,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,8.0,1.0,2.4285714285714284,2.7142857142857144,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-04,2025,1,3,Mar,10,12,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,8.0,1.0,3.4285714285714284,3.0714285714285716,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-05,2025,1,3,Mar,10,3,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,12.0,3.0,5.0,3.9285714285714284,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-06,2025,1,3,Mar,10,3,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,3.0,3.0,5.0,3.4285714285714284,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-07,2025,1,3,Mar,10,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,3.0,1.0,5.0,3.357142857142857,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-08,2025,1,3,Mar,10,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,0.0,4.857142857142857,3.2142857142857144,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-09,2025,1,3,Mar,10,2,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,8.0,4.857142857142857,3.2142857142857144,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-10,2025,1,3,Mar,11,1,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,2.0,8.0,4.0,3.2142857142857144,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-11,2025,1,3,Mar,11,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,1.0,12.0,3.0,3.2142857142857144,12.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-12,2025,1,3,Mar,11,9,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,3.0,1.2857142857142858,3.142857142857143,3.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-13,2025,1,3,Mar,11,4,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,9.0,3.0,2.142857142857143,3.5714285714285716,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-14,2025,1,3,Mar,11,3,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,4.0,0.0,2.2857142857142856,3.642857142857143,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-15,2025,1,3,Mar,11,8,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,3.0,0.0,2.7142857142857144,3.7857142857142856,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-16,2025,1,3,Mar,11,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,8.0,2.0,3.857142857142857,4.357142857142857,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-17,2025,1,3,Mar,12,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,1.0,3.5714285714285716,3.7857142857142856,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-18,2025,1,3,Mar,12,5,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,0.0,3.4285714285714284,3.2142857142857144,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-19,2025,1,3,Mar,12,1,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,5.0,9.0,4.142857142857143,2.7142857142857144,9.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-20,2025,1,3,Mar,12,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,1.0,4.0,3.0,2.5714285714285716,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-21,2025,1,3,Mar,12,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,3.0,2.4285714285714284,2.357142857142857,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-22,2025,1,3,Mar,12,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,8.0,2.0,2.357142857142857,8.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-23,2025,1,3,Mar,12,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,0.0,0.8571428571428571,2.357142857142857,5.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-24,2025,1,3,Mar,13,1,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,0.0,0.8571428571428571,2.2142857142857144,5.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-25,2025,1,3,Mar,13,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,1.0,5.0,1.0,2.2142857142857144,5.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-26,2025,1,3,Mar,13,4,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,1.0,0.2857142857142857,2.2142857142857144,1.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-27,2025,1,3,Mar,13,10,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,4.0,0.0,0.7142857142857143,1.8571428571428572,4.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-28,2025,1,3,Mar,13,17,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,10.0,0.0,2.142857142857143,2.2857142857142856,10.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-29,2025,1,3,Mar,13,5,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,17.0,0.0,4.571428571428571,3.2857142857142856,17.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-30,2025,1,3,Mar,13,0,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,5.0,0.0,5.285714285714286,3.0714285714285716,17.0,0.0,0.0
KALIMANTAN TIMUR,2025-03-31,2025,1,3,Mar,14,1,0,0,7.830688448074679,27.373868312757203,84.70370370370371,3.996663190823775,0.0,1.0,5.285714285714286,3.0714285714285716,17.0,0.0,0.0
KALIMANTAN TIMUR,2025-04-01,2025,2,4,Apr,14,0,0,0,8.370012239902081,27.576806903991372,85.3797195253506,4.444153005464481,1.0,0.0,5.285714285714286,3.142857142857143,17.0,0.0,0.0
KALIMANTAN TIMUR,2025-04-02,2025,2,4,Apr,14,0,0,0,8.370012239902081,27.576806903991372,85.3797195253506,4.444153005464481,0.0,4.0,5.285714285714286,2.7857142857142856,17.0,0.0,0.0
